HIT_Id,annotator,method_i,method_j,topic,criterion,i greater j?
35A1YQPVFDFQQID9CZ5RRWGII715IL,A2YO837C0O1E91,H2,PG-MMR,1015,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,A2TBXASXZIRNNW,H2,PG-MMR,1015,Information Content,0
35A1YQPVFDFQQID9CZ5RRWGII715IL,AD1ILDUXZHASF,MMR*,Submodular,1018,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,A17D6BK59S31BM,MMR*,Submodular,1018,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,A9EQ4FWCUQVBL,MMR*,Submodular,1018,Information Content,0
35A1YQPVFDFQQID9CZ5RRWGII715IL,A2ET3KM3IE33MM,MMR*,Submodular,1018,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,ARVXIBUCA8WDZ,MMR*,Submodular,1018,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,A2YO837C0O1E91,MMR*,Submodular,1018,Information Content,1
35A1YQPVFDFQQID9CZ5RRWGII715IL,A2TBXASXZIRNNW,MMR*,Submodular,1018,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,AD1ILDUXZHASF,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2ET3KM3IE33MM,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A9EQ4FWCUQVBL,Submodular,H2,1023,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2YO837C0O1E91,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2TBXASXZIRNNW,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A17D6BK59S31BM,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,ARVXIBUCA8WDZ,Submodular,H2,1023,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,AD1ILDUXZHASF,H1,MMR*,1004,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2ET3KM3IE33MM,H1,MMR*,1004,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A9EQ4FWCUQVBL,H1,MMR*,1004,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2YO837C0O1E91,H1,MMR*,1004,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2TBXASXZIRNNW,H1,MMR*,1004,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A17D6BK59S31BM,H1,MMR*,1004,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,ARVXIBUCA8WDZ,H1,MMR*,1004,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,AD1ILDUXZHASF,MMR*,H2,1026,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2ET3KM3IE33MM,MMR*,H2,1026,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A9EQ4FWCUQVBL,MMR*,H2,1026,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2YO837C0O1E91,MMR*,H2,1026,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A2TBXASXZIRNNW,MMR*,H2,1026,Information Content,1
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,A17D6BK59S31BM,MMR*,H2,1026,Information Content,0
374UMBUHN4O1YH2ZLLR3J9O1L53CTH,ARVXIBUCA8WDZ,MMR*,H2,1026,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A14XECI3XLI39H,PG-MMR,Submodular,1007,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,AD1ILDUXZHASF,PG-MMR,Submodular,1007,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A17D6BK59S31BM,PG-MMR,Submodular,1007,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A9EQ4FWCUQVBL,PG-MMR,Submodular,1007,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,ARVXIBUCA8WDZ,PG-MMR,Submodular,1007,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2TBXASXZIRNNW,PG-MMR,Submodular,1007,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2YO837C0O1E91,PG-MMR,Submodular,1007,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A14XECI3XLI39H,H1,H2,1022,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,AD1ILDUXZHASF,H1,H2,1022,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A17D6BK59S31BM,H1,H2,1022,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A9EQ4FWCUQVBL,H1,H2,1022,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,ARVXIBUCA8WDZ,H1,H2,1022,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2TBXASXZIRNNW,H1,H2,1022,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2YO837C0O1E91,H1,H2,1022,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A14XECI3XLI39H,MMR*,H3,1030,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,AD1ILDUXZHASF,MMR*,H3,1030,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A17D6BK59S31BM,MMR*,H3,1030,Information Content,0
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A9EQ4FWCUQVBL,MMR*,H3,1030,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,ARVXIBUCA8WDZ,MMR*,H3,1030,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2TBXASXZIRNNW,MMR*,H3,1030,Information Content,1
3J9UN9O9J2RNQMBEXBKFM2ZREEF0J7,A2YO837C0O1E91,MMR*,H3,1030,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2ET3KM3IE33MM,H2,PG-MMR,1014,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,AD1ILDUXZHASF,H2,PG-MMR,1014,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A9EQ4FWCUQVBL,H2,PG-MMR,1014,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A17D6BK59S31BM,H2,PG-MMR,1014,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2YO837C0O1E91,H2,PG-MMR,1014,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2TBXASXZIRNNW,H2,PG-MMR,1014,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,ARVXIBUCA8WDZ,H2,PG-MMR,1014,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2ET3KM3IE33MM,H1,Submodular,1050,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,AD1ILDUXZHASF,H1,Submodular,1050,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A9EQ4FWCUQVBL,H1,Submodular,1050,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A17D6BK59S31BM,H1,Submodular,1050,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2YO837C0O1E91,H1,Submodular,1050,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2TBXASXZIRNNW,H1,Submodular,1050,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,ARVXIBUCA8WDZ,H1,Submodular,1050,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2ET3KM3IE33MM,H4,H3,1033,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,AD1ILDUXZHASF,H4,H3,1033,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A9EQ4FWCUQVBL,H4,H3,1033,Information Content,1
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A17D6BK59S31BM,H4,H3,1033,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2YO837C0O1E91,H4,H3,1033,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,A2TBXASXZIRNNW,H4,H3,1033,Information Content,0
3EFNPKWBMRNC589PUQSS6VI2IHT30Y,ARVXIBUCA8WDZ,H4,H3,1033,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AD1ILDUXZHASF,Submodular,PG-MMR,1001,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A2ET3KM3IE33MM,Submodular,PG-MMR,1001,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A9EQ4FWCUQVBL,Submodular,PG-MMR,1001,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A17D6BK59S31BM,Submodular,PG-MMR,1001,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,ARVXIBUCA8WDZ,Submodular,PG-MMR,1001,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A14XECI3XLI39H,Submodular,PG-MMR,1001,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AHP3TKMY58D8Z,Submodular,PG-MMR,1001,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AD1ILDUXZHASF,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A2ET3KM3IE33MM,H3,H2,1025,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A9EQ4FWCUQVBL,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A17D6BK59S31BM,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,ARVXIBUCA8WDZ,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A14XECI3XLI39H,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AHP3TKMY58D8Z,H3,H2,1025,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AD1ILDUXZHASF,H4,H1,1012,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A2ET3KM3IE33MM,H4,H1,1012,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A9EQ4FWCUQVBL,H4,H1,1012,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A17D6BK59S31BM,H4,H1,1012,Information Content,1
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,ARVXIBUCA8WDZ,H4,H1,1012,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,A14XECI3XLI39H,H4,H1,1012,Information Content,0
3ZXNP4Z39QK73NZYLVH1HWM6QHQ7LG,AHP3TKMY58D8Z,H4,H1,1012,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,AD1ILDUXZHASF,H2,H3,1040,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2ET3KM3IE33MM,H2,H3,1040,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A9EQ4FWCUQVBL,H2,H3,1040,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A17D6BK59S31BM,H2,H3,1040,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,ARVXIBUCA8WDZ,H2,H3,1040,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2YO837C0O1E91,H2,H3,1040,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,APF1EAZT104LQ,H2,H3,1040,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,AD1ILDUXZHASF,MMR*,H4,1024,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2ET3KM3IE33MM,MMR*,H4,1024,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A9EQ4FWCUQVBL,MMR*,H4,1024,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A17D6BK59S31BM,MMR*,H4,1024,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,ARVXIBUCA8WDZ,MMR*,H4,1024,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2YO837C0O1E91,MMR*,H4,1024,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,APF1EAZT104LQ,MMR*,H4,1024,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,AD1ILDUXZHASF,H2,H3,1036,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2ET3KM3IE33MM,H2,H3,1036,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A9EQ4FWCUQVBL,H2,H3,1036,Information Content,1
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A17D6BK59S31BM,H2,H3,1036,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,ARVXIBUCA8WDZ,H2,H3,1036,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,A2YO837C0O1E91,H2,H3,1036,Information Content,0
3XEDXEGFX2NI16HWFWKRNHZ4T3F0K6,APF1EAZT104LQ,H2,H3,1036,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,AD1ILDUXZHASF,H4,MMR*,1006,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2ET3KM3IE33MM,H4,MMR*,1006,Information Content,0
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A9EQ4FWCUQVBL,H4,MMR*,1006,Information Content,0
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A14XECI3XLI39H,H4,MMR*,1006,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,ARVXIBUCA8WDZ,H4,MMR*,1006,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2YO837C0O1E91,H4,MMR*,1006,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A17D6BK59S31BM,H4,MMR*,1006,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,AD1ILDUXZHASF,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2ET3KM3IE33MM,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A9EQ4FWCUQVBL,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A14XECI3XLI39H,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,ARVXIBUCA8WDZ,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2YO837C0O1E91,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A17D6BK59S31BM,H4,PG-MMR,1026,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,AD1ILDUXZHASF,H4,H2,1028,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2ET3KM3IE33MM,H4,H2,1028,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A9EQ4FWCUQVBL,H4,H2,1028,Information Content,1
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A14XECI3XLI39H,H4,H2,1028,Information Content,0
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,ARVXIBUCA8WDZ,H4,H2,1028,Information Content,0
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A2YO837C0O1E91,H4,H2,1028,Information Content,0
3XT3KXP24YXM9MDNHIFWJ2UIE2CI6E,A17D6BK59S31BM,H4,H2,1028,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,AD1ILDUXZHASF,MMR*,H2,1043,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A2ET3KM3IE33MM,MMR*,H2,1043,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A9EQ4FWCUQVBL,MMR*,H2,1043,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A17D6BK59S31BM,MMR*,H2,1043,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,ARVXIBUCA8WDZ,MMR*,H2,1043,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,APF1EAZT104LQ,MMR*,H2,1043,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A10443E11ZWEHJ,MMR*,H2,1043,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,AD1ILDUXZHASF,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A2ET3KM3IE33MM,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A9EQ4FWCUQVBL,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A17D6BK59S31BM,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,ARVXIBUCA8WDZ,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,APF1EAZT104LQ,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A10443E11ZWEHJ,MMR*,PG-MMR,1001,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,AD1ILDUXZHASF,H3,Submodular,1037,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A2ET3KM3IE33MM,H3,Submodular,1037,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A9EQ4FWCUQVBL,H3,Submodular,1037,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A17D6BK59S31BM,H3,Submodular,1037,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,ARVXIBUCA8WDZ,H3,Submodular,1037,Information Content,0
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,APF1EAZT104LQ,H3,Submodular,1037,Information Content,1
35O6H0UNLRFMLTXFUHQR3XVIVMQ5JX,A10443E11ZWEHJ,H3,Submodular,1037,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2ET3KM3IE33MM,H2,H1,1023,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A9EQ4FWCUQVBL,H2,H1,1023,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A389WDNIS60F97,H2,H1,1023,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A17D6BK59S31BM,H2,H1,1023,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2TBXASXZIRNNW,H2,H1,1023,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,ARVXIBUCA8WDZ,H2,H1,1023,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2YO837C0O1E91,H2,H1,1023,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2ET3KM3IE33MM,H2,Submodular,1031,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A9EQ4FWCUQVBL,H2,Submodular,1031,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A389WDNIS60F97,H2,Submodular,1031,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A17D6BK59S31BM,H2,Submodular,1031,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2TBXASXZIRNNW,H2,Submodular,1031,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,ARVXIBUCA8WDZ,H2,Submodular,1031,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2YO837C0O1E91,H2,Submodular,1031,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2ET3KM3IE33MM,H2,H4,1021,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A9EQ4FWCUQVBL,H2,H4,1021,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A389WDNIS60F97,H2,H4,1021,Information Content,0
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A17D6BK59S31BM,H2,H4,1021,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2TBXASXZIRNNW,H2,H4,1021,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,ARVXIBUCA8WDZ,H2,H4,1021,Information Content,1
3I7SHAD35LVR95HJL7IGH91VQMG7MI,A2YO837C0O1E91,H2,H4,1021,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A17D6BK59S31BM,H1,H2,1001,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2ET3KM3IE33MM,H1,H2,1001,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AD1ILDUXZHASF,H1,H2,1001,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,ARVXIBUCA8WDZ,H1,H2,1001,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A9EQ4FWCUQVBL,H1,H2,1001,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AHP3TKMY58D8Z,H1,H2,1001,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2YO837C0O1E91,H1,H2,1001,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A17D6BK59S31BM,PG-MMR,H3,1010,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2ET3KM3IE33MM,PG-MMR,H3,1010,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AD1ILDUXZHASF,PG-MMR,H3,1010,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,ARVXIBUCA8WDZ,PG-MMR,H3,1010,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A9EQ4FWCUQVBL,PG-MMR,H3,1010,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AHP3TKMY58D8Z,PG-MMR,H3,1010,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2YO837C0O1E91,PG-MMR,H3,1010,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A17D6BK59S31BM,H4,Submodular,1032,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2ET3KM3IE33MM,H4,Submodular,1032,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AD1ILDUXZHASF,H4,Submodular,1032,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,ARVXIBUCA8WDZ,H4,Submodular,1032,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A9EQ4FWCUQVBL,H4,Submodular,1032,Information Content,1
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,AHP3TKMY58D8Z,H4,Submodular,1032,Information Content,0
3GVPRXWRPGT5DMRS0SKOPGUE9DWI7D,A2YO837C0O1E91,H4,Submodular,1032,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A17D6BK59S31BM,H1,H4,1018,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,AD1ILDUXZHASF,H1,H4,1018,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2ET3KM3IE33MM,H1,H4,1018,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A9EQ4FWCUQVBL,H1,H4,1018,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2TBXASXZIRNNW,H1,H4,1018,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,ARVXIBUCA8WDZ,H1,H4,1018,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,AHP3TKMY58D8Z,H1,H4,1018,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,A17D6BK59S31BM,PG-MMR,H2,1046,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,AD1ILDUXZHASF,PG-MMR,H2,1046,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2ET3KM3IE33MM,PG-MMR,H2,1046,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,A9EQ4FWCUQVBL,PG-MMR,H2,1046,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2TBXASXZIRNNW,PG-MMR,H2,1046,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,ARVXIBUCA8WDZ,PG-MMR,H2,1046,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,AHP3TKMY58D8Z,PG-MMR,H2,1046,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A17D6BK59S31BM,H1,Submodular,1047,Information Content,1
32FESTC2NGPGYUHOLQHDO5A34JACU8,AD1ILDUXZHASF,H1,Submodular,1047,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2ET3KM3IE33MM,H1,Submodular,1047,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A9EQ4FWCUQVBL,H1,Submodular,1047,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,A2TBXASXZIRNNW,H1,Submodular,1047,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,ARVXIBUCA8WDZ,H1,Submodular,1047,Information Content,0
32FESTC2NGPGYUHOLQHDO5A34JACU8,AHP3TKMY58D8Z,H1,Submodular,1047,Information Content,0
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,AD1ILDUXZHASF,H2,H4,1032,Information Content,1
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A2ET3KM3IE33MM,H2,H4,1032,Information Content,1
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A9EQ4FWCUQVBL,H2,H4,1032,Information Content,0
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A2TBXASXZIRNNW,H2,H4,1032,Information Content,1
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A14XECI3XLI39H,H2,H4,1032,Information Content,0
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A2YO837C0O1E91,H2,H4,1032,Information Content,1
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,A17D6BK59S31BM,H2,H4,1032,Information Content,1
3JTPR5MTZRBHWD3XC2Q34CVVABQ5KW,AD1ILDUXZHASF,H1,Submodular,1003,Information Content,0
